,Car_Price,Car_Year,Car_Kms,Car_Model,Car_Fuel,Car_Location,Car_Company
10686,325000,2006,133938,Honda City ZX GXi,Petrol,Bangalore,Honda
10687,805000,2019,20495,Hyundai Elite i20 Asta 1.2 ,Petrol,Bangalore,Hyundai
10688,1275000,2018,25078,Hyundai Creta SX 1.6 Petrol,Petrol,Bangalore,Hyundai
10689,290000,2014,43476,Maruti Suzuki Alto 800 Lxi,Petrol,Bangalore,Maruti Suzuki
10690,1045000,2020,10701,Ford EcoSport Titanium 1.5L TDCi,Diesel,Bangalore,Ford
10691,540000,2016,40307,Hyundai Grand i10 Sports Edition 1.2L Kappa VTVT,Petrol,Bangalore,Hyundai
10692,945000,2017,28787,Volkswagen Vento Highline Plus 1.2 (P) AT 16 Alloy,Petrol,Bangalore,Volkswagen
10693,455000,2020,15938,Renault Kwid RXT Opt ,Petrol,Bangalore,Renault
10694,1250000,2016,35084,Hyundai Creta 1.6 SX Plus Special Edition,Diesel,Bangalore,Hyundai
10695,1345000,2018,36994,Hyundai Creta SX 1.6 (O) Petrol,Petrol,Bangalore,Hyundai
10696,935000,2018,30366,Maruti Suzuki Vitara Brezza VDi,Diesel,Bangalore,Maruti Suzuki
10697,1175000,2017,31663,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10698,1145000,2017,61315,Hyundai Creta 1.6 SX Plus Petrol,Petrol,Bangalore,Hyundai
10699,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10700,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10701,1395000,2018,36412,Hyundai Creta 1.6 SX Plus AT Petrol,Petrol,Bangalore,Hyundai
10702,1595000,2018,54583,Mahindra XUV500 W10,Diesel,Bangalore,Mahindra
10703,1345000,2017,52165,Hyundai Creta 1.6 S Plus AT,Diesel,Bangalore,Hyundai
10704,599000,2017,35876,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10705,735000,2017,33984,Maruti Suzuki Baleno Alpha 1.2,Petrol,Bangalore,Maruti Suzuki
10706,585000,2017,27805,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10707,1450000,2018,26966,Hyundai Creta SX 1.6 AT Petrol,Petrol,Bangalore,Hyundai
10708,695000,2016,47057,Maruti Suzuki Swift Dzire VXI AT ABS,Petrol,Bangalore,Maruti Suzuki
10709,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10710,1399000,2013,94055,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10711,1265000,2015,25112,Toyota Corolla Altis VL AT Petrol,Petrol,Bangalore,Toyota
10712,745000,2019,18680,Maruti Suzuki Swift VXi AMT,Petrol,Bangalore,Maruti Suzuki
10713,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10714,1145000,2017,61307,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10715,1795000,2018,53769,Mahindra XUV500 W11 AT,Diesel,Bangalore,Mahindra
10716,745000,2015,61003,Skoda Rapid 1.5 TDI CR Elegance AT,Diesel,Bangalore,Skoda
10717,1399000,2013,94030,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10718,1650000,2011,63000,Audi A6 2.0 TDI Premium,Diesel,Bangalore,Audi
10719,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10720,275000,2011,95000,Maruti Suzuki Eeco 5 STR WITH A/C+HTR ,Petrol,Bangalore,Maruti Suzuki
10721,325000,2006,133938,Honda City ZX GXi,Petrol,Bangalore,Honda
10722,280000,2014,73348,Hyundai Eon Era +,Petrol,Bangalore,Hyundai
10723,325000,2007,76890,Honda City ZX VTEC,Petrol,Bangalore,Honda
10724,750000,2018,23000,Maruti Suzuki Baleno Zeta,Petrol,Bangalore,Maruti Suzuki
10725,2850000,2014,117000,Land Rover Range Rover Evoque Pure SD4 (CBU),Diesel,Bangalore,Land Rover
10726,1345000,2018,36994,Hyundai Creta SX 1.6 (O) Petrol,Petrol,Bangalore,Hyundai
10727,1250000,2016,35084,Hyundai Creta 1.6 SX Plus Special Edition,Diesel,Bangalore,Hyundai
10728,935000,2018,30366,Maruti Suzuki Vitara Brezza VDi,Diesel,Bangalore,Maruti Suzuki
10729,1175000,2017,31663,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10730,1145000,2017,61315,Hyundai Creta 1.6 SX Plus Petrol,Petrol,Bangalore,Hyundai
10731,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10732,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10733,1395000,2018,36412,Hyundai Creta 1.6 SX Plus AT Petrol,Petrol,Bangalore,Hyundai
10734,1595000,2018,54583,Mahindra XUV500 W10,Diesel,Bangalore,Mahindra
10735,1345000,2017,52165,Hyundai Creta 1.6 S Plus AT,Diesel,Bangalore,Hyundai
10736,735000,2017,33984,Maruti Suzuki Baleno Alpha 1.2,Petrol,Bangalore,Maruti Suzuki
10737,599000,2017,35876,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10738,585000,2017,27805,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10739,1450000,2018,26966,Hyundai Creta SX 1.6 AT Petrol,Petrol,Bangalore,Hyundai
10740,695000,2016,47057,Maruti Suzuki Swift Dzire VXI AT ABS,Petrol,Bangalore,Maruti Suzuki
10741,1399000,2013,94055,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10742,745000,2019,18680,Maruti Suzuki Swift VXi AMT,Petrol,Bangalore,Maruti Suzuki
10743,1265000,2015,25112,Toyota Corolla Altis VL AT Petrol,Petrol,Bangalore,Toyota
10744,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10745,1145000,2017,61307,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10746,1795000,2018,53769,Mahindra XUV500 W11 AT,Diesel,Bangalore,Mahindra
10747,745000,2015,61003,Skoda Rapid 1.5 TDI CR Elegance AT,Diesel,Bangalore,Skoda
10748,1399000,2013,94030,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10749,325000,2007,76890,Honda City ZX VTEC,Petrol,Bangalore,Honda
10750,805000,2019,20495,Hyundai Elite i20 Asta 1.2 ,Petrol,Bangalore,Hyundai
10751,1275000,2018,25078,Hyundai Creta SX 1.6 Petrol,Petrol,Bangalore,Hyundai
10752,1045000,2020,10701,Ford EcoSport Titanium 1.5L TDCi,Diesel,Bangalore,Ford
10753,770000,2019,18000,Hyundai Grand i10 Nios Asta 1.2 Kappa VTVT,Petrol,Bangalore,Hyundai
10754,325000,2006,133938,Honda City ZX GXi,Petrol,Bangalore,Honda
10755,750000,2019,50113,Maruti Suzuki Baleno Delta 1.2,Petrol,Bangalore,Maruti Suzuki
10756,950000,2016,51000,Hyundai Creta E Plus 1.6 Petrol,Petrol,Bangalore,Hyundai
10757,1250000,2016,35084,Hyundai Creta 1.6 SX Plus Special Edition,Diesel,Bangalore,Hyundai
10758,1345000,2018,36994,Hyundai Creta SX 1.6 (O) Petrol,Petrol,Bangalore,Hyundai
10759,935000,2018,30366,Maruti Suzuki Vitara Brezza VDi,Diesel,Bangalore,Maruti Suzuki
10760,1175000,2017,31663,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10761,1145000,2017,61315,Hyundai Creta 1.6 SX Plus Petrol,Petrol,Bangalore,Hyundai
10762,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10763,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10764,1395000,2018,36412,Hyundai Creta 1.6 SX Plus AT Petrol,Petrol,Bangalore,Hyundai
10765,1595000,2018,54583,Mahindra XUV500 W10,Diesel,Bangalore,Mahindra
10766,1345000,2017,52165,Hyundai Creta 1.6 S Plus AT,Diesel,Bangalore,Hyundai
10767,599000,2017,35876,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10768,735000,2017,33984,Maruti Suzuki Baleno Alpha 1.2,Petrol,Bangalore,Maruti Suzuki
10769,585000,2017,27805,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10770,1450000,2018,26966,Hyundai Creta SX 1.6 AT Petrol,Petrol,Bangalore,Hyundai
10771,695000,2016,47057,Maruti Suzuki Swift Dzire VXI AT ABS,Petrol,Bangalore,Maruti Suzuki
10772,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10773,1399000,2013,94055,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10774,1265000,2015,25112,Toyota Corolla Altis VL AT Petrol,Petrol,Bangalore,Toyota
10775,745000,2019,18680,Maruti Suzuki Swift VXi AMT,Petrol,Bangalore,Maruti Suzuki
10776,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10777,1145000,2017,61307,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10778,1795000,2018,53769,Mahindra XUV500 W11 AT,Diesel,Bangalore,Mahindra
10779,745000,2015,61003,Skoda Rapid 1.5 TDI CR Elegance AT,Diesel,Bangalore,Skoda
10780,1399000,2013,94030,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10781,325000,2006,133938,Honda City ZX GXi,Petrol,Bangalore,Honda
10782,325000,2007,76890,Honda City ZX VTEC,Petrol,Bangalore,Honda
10783,695000,2016,47057,Maruti Suzuki Swift Dzire VXI AT ABS,Petrol,Bangalore,Maruti Suzuki
10784,585000,2016,38473,Hyundai Xcent S AT 1.2,Petrol,Bangalore,Hyundai
10785,695000,2017,50000,Hyundai Elite i20 Sportz 1.2,Petrol,Bangalore,Hyundai
10786,870000,2018,14122,Toyota Yaris J CVT ,Petrol,Bangalore,Toyota
10787,340000,2015,54806,Renault Kwid RXT ,Petrol,Bangalore,Renault
10788,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10789,1345000,2018,36994,Hyundai Creta SX 1.6 (O) Petrol,Petrol,Bangalore,Hyundai
10790,1250000,2016,35084,Hyundai Creta 1.6 SX Plus Special Edition,Diesel,Bangalore,Hyundai
10791,935000,2018,30366,Maruti Suzuki Vitara Brezza VDi,Diesel,Bangalore,Maruti Suzuki
10792,1175000,2017,31663,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10793,1145000,2017,61315,Hyundai Creta 1.6 SX Plus Petrol,Petrol,Bangalore,Hyundai
10794,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10795,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10796,1395000,2018,36412,Hyundai Creta 1.6 SX Plus AT Petrol,Petrol,Bangalore,Hyundai
10797,1595000,2018,54583,Mahindra XUV500 W10,Diesel,Bangalore,Mahindra
10798,1345000,2017,52165,Hyundai Creta 1.6 S Plus AT,Diesel,Bangalore,Hyundai
10799,735000,2017,33984,Maruti Suzuki Baleno Alpha 1.2,Petrol,Bangalore,Maruti Suzuki
10800,599000,2017,35876,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10801,585000,2017,27805,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10802,1450000,2018,26966,Hyundai Creta SX 1.6 AT Petrol,Petrol,Bangalore,Hyundai
10803,1399000,2013,94055,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10804,745000,2019,18680,Maruti Suzuki Swift VXi AMT,Petrol,Bangalore,Maruti Suzuki
10805,1265000,2015,25112,Toyota Corolla Altis VL AT Petrol,Petrol,Bangalore,Toyota
10806,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10807,1145000,2017,61307,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10808,1795000,2018,53769,Mahindra XUV500 W11 AT,Diesel,Bangalore,Mahindra
10809,745000,2015,61003,Skoda Rapid 1.5 TDI CR Elegance AT,Diesel,Bangalore,Skoda
10810,1399000,2013,94030,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10811,325000,2007,76890,Honda City ZX VTEC,Petrol,Bangalore,Honda
10812,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10813,725000,2017,45000,Hyundai Elite i20 Magna 1.4 AT ,Petrol,Bangalore,Hyundai
10814,2250000,2016,79000,Audi A6 2.0 TDI Premium,Diesel,Bangalore,Audi
10815,325000,2006,133938,Honda City ZX GXi,Petrol,Bangalore,Honda
10816,569000,2015,13065,Hyundai Elite i20 Magna 1.2,Petrol,Bangalore,Hyundai
10817,520000,2008,57000,Toyota Corolla Altis 1.8 VL AT,Petrol,Bangalore,Toyota
10818,4975000,2018,16552,Lexus NX 300h F-Sport ,Petrol,Bangalore,Lexus
10819,1345000,2018,36994,Hyundai Creta SX 1.6 (O) Petrol,Petrol,Bangalore,Hyundai
10820,1250000,2016,35084,Hyundai Creta 1.6 SX Plus Special Edition,Diesel,Bangalore,Hyundai
10821,935000,2018,30366,Maruti Suzuki Vitara Brezza VDi,Diesel,Bangalore,Maruti Suzuki
10822,1175000,2017,31663,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10823,1145000,2017,61315,Hyundai Creta 1.6 SX Plus Petrol,Petrol,Bangalore,Hyundai
10824,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10825,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10826,1395000,2018,36412,Hyundai Creta 1.6 SX Plus AT Petrol,Petrol,Bangalore,Hyundai
10827,1595000,2018,54583,Mahindra XUV500 W10,Diesel,Bangalore,Mahindra
10828,1345000,2017,52165,Hyundai Creta 1.6 S Plus AT,Diesel,Bangalore,Hyundai
10829,735000,2017,33984,Maruti Suzuki Baleno Alpha 1.2,Petrol,Bangalore,Maruti Suzuki
10830,599000,2017,35876,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10831,585000,2017,27805,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10832,1450000,2018,26966,Hyundai Creta SX 1.6 AT Petrol,Petrol,Bangalore,Hyundai
10833,695000,2016,47057,Maruti Suzuki Swift Dzire VXI AT ABS,Petrol,Bangalore,Maruti Suzuki
10834,1399000,2013,94055,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10835,745000,2019,18680,Maruti Suzuki Swift VXi AMT,Petrol,Bangalore,Maruti Suzuki
10836,1265000,2015,25112,Toyota Corolla Altis VL AT Petrol,Petrol,Bangalore,Toyota
10837,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10838,1145000,2017,61307,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10839,1795000,2018,53769,Mahindra XUV500 W11 AT,Diesel,Bangalore,Mahindra
10840,745000,2015,61003,Skoda Rapid 1.5 TDI CR Elegance AT,Diesel,Bangalore,Skoda
10841,1399000,2013,94030,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10842,325000,2006,133938,Honda City ZX GXi,Petrol,Bangalore,Honda
10843,515000,2014,43046,Hyundai Xcent S AT 1.2 (O),Petrol,Bangalore,Hyundai
10844,1550000,2011,40000,Mercedes-Benz E-Class E250 Elegance,Petrol,Bangalore,Mercedes-Benz
10845,520000,2008,57000,Toyota Corolla Altis 1.8 VL AT,Petrol,Bangalore,Toyota
10846,750000,2018,23000,Maruti Suzuki Baleno Zeta,Petrol,Bangalore,Maruti Suzuki
10847,325000,2007,76890,Honda City ZX VTEC,Petrol,Bangalore,Honda
10848,535000,2015,58671,Hyundai Grand i10 Asta 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10849,1345000,2018,36994,Hyundai Creta SX 1.6 (O) Petrol,Petrol,Bangalore,Hyundai
10850,1250000,2016,35084,Hyundai Creta 1.6 SX Plus Special Edition,Diesel,Bangalore,Hyundai
10851,935000,2018,30366,Maruti Suzuki Vitara Brezza VDi,Diesel,Bangalore,Maruti Suzuki
10852,1175000,2017,31663,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10853,1145000,2017,61315,Hyundai Creta 1.6 SX Plus Petrol,Petrol,Bangalore,Hyundai
10854,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10855,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10856,1395000,2018,36412,Hyundai Creta 1.6 SX Plus AT Petrol,Petrol,Bangalore,Hyundai
10857,1345000,2017,52165,Hyundai Creta 1.6 S Plus AT,Diesel,Bangalore,Hyundai
10858,1595000,2018,54583,Mahindra XUV500 W10,Diesel,Bangalore,Mahindra
10859,599000,2017,35876,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10860,585000,2017,27805,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10861,735000,2017,33984,Maruti Suzuki Baleno Alpha 1.2,Petrol,Bangalore,Maruti Suzuki
10862,695000,2016,47057,Maruti Suzuki Swift Dzire VXI AT ABS,Petrol,Bangalore,Maruti Suzuki
10863,1450000,2018,26966,Hyundai Creta SX 1.6 AT Petrol,Petrol,Bangalore,Hyundai
10864,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10865,1399000,2013,94055,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10866,1265000,2015,25112,Toyota Corolla Altis VL AT Petrol,Petrol,Bangalore,Toyota
10867,745000,2019,18680,Maruti Suzuki Swift VXi AMT,Petrol,Bangalore,Maruti Suzuki
10868,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10869,1145000,2017,61307,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10870,1795000,2018,53769,Mahindra XUV500 W11 AT,Diesel,Bangalore,Mahindra
10871,745000,2015,61003,Skoda Rapid 1.5 TDI CR Elegance AT,Diesel,Bangalore,Skoda
10872,1399000,2013,94030,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10873,325000,2006,133938,Honda City ZX GXi,Petrol,Bangalore,Honda
10874,1045000,2020,10701,Ford EcoSport Titanium 1.5L TDCi,Diesel,Bangalore,Ford
10875,805000,2019,20495,Hyundai Elite i20 Asta 1.2 ,Petrol,Bangalore,Hyundai
10876,770000,2019,18000,Hyundai Grand i10 Nios Asta 1.2 Kappa VTVT,Petrol,Bangalore,Hyundai
10877,1750000,2015,67000,Audi Q5 30 TDI Design Edition,Diesel,Bangalore,Audi
10878,315000,2012,81980,Hyundai i10 Magna 1.2 Kappa2,Petrol,Bangalore,Hyundai
10879,1845000,2017,35798,Toyota Innova Crysta 2.8 GX AT 7 STR ,Diesel,Bangalore,Toyota
10880,535000,2008,159856,Toyota Innova 2.5 G BS IV 8 STR,Diesel,Bangalore,Toyota
10881,1250000,2016,35084,Hyundai Creta 1.6 SX Plus Special Edition,Diesel,Bangalore,Hyundai
10882,1345000,2018,36994,Hyundai Creta SX 1.6 (O) Petrol,Petrol,Bangalore,Hyundai
10883,935000,2018,30366,Maruti Suzuki Vitara Brezza VDi,Diesel,Bangalore,Maruti Suzuki
10884,1175000,2017,31663,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10885,1145000,2017,61315,Hyundai Creta 1.6 SX Plus Petrol,Petrol,Bangalore,Hyundai
10886,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10887,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10888,1395000,2018,36412,Hyundai Creta 1.6 SX Plus AT Petrol,Petrol,Bangalore,Hyundai
10889,1595000,2018,54583,Mahindra XUV500 W10,Diesel,Bangalore,Mahindra
10890,1345000,2017,52165,Hyundai Creta 1.6 S Plus AT,Diesel,Bangalore,Hyundai
10891,599000,2017,35876,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10892,735000,2017,33984,Maruti Suzuki Baleno Alpha 1.2,Petrol,Bangalore,Maruti Suzuki
10893,585000,2017,27805,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10894,1450000,2018,26966,Hyundai Creta SX 1.6 AT Petrol,Petrol,Bangalore,Hyundai
10895,695000,2016,47057,Maruti Suzuki Swift Dzire VXI AT ABS,Petrol,Bangalore,Maruti Suzuki
10896,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10897,1399000,2013,94055,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10898,1265000,2015,25112,Toyota Corolla Altis VL AT Petrol,Petrol,Bangalore,Toyota
10899,745000,2019,18680,Maruti Suzuki Swift VXi AMT,Petrol,Bangalore,Maruti Suzuki
10900,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10901,1145000,2017,61307,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10902,1795000,2018,53769,Mahindra XUV500 W11 AT,Diesel,Bangalore,Mahindra
10903,745000,2015,61003,Skoda Rapid 1.5 TDI CR Elegance AT,Diesel,Bangalore,Skoda
10904,1399000,2013,94030,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10905,325000,2006,133938,Honda City ZX GXi,Petrol,Bangalore,Honda
10906,1345000,2018,36994,Hyundai Creta SX 1.6 (O) Petrol,Petrol,Bangalore,Hyundai
10907,325000,2007,76890,Honda City ZX VTEC,Petrol,Bangalore,Honda
10908,715000,2015,58800,Honda City V,Petrol,Bangalore,Honda
10909,1525000,2017,42000,Mahindra XUV500 W10 AT,Diesel,Bangalore,Mahindra
10910,2150000,2021,10867,MG Hector Sharp 2.0 Diesel ,Diesel,Bangalore,MG
10911,535000,2015,58671,Hyundai Grand i10 Asta 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10912,2600000,2016,40800,Audi Q3 35 TDI Premium + Sunroof,Diesel,Bangalore,Audi
10913,1250000,2016,35084,Hyundai Creta 1.6 SX Plus Special Edition,Diesel,Bangalore,Hyundai
10914,935000,2018,30366,Maruti Suzuki Vitara Brezza VDi,Diesel,Bangalore,Maruti Suzuki
10915,1175000,2017,31663,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10916,1145000,2017,61315,Hyundai Creta 1.6 SX Plus Petrol,Petrol,Bangalore,Hyundai
10917,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10918,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10919,1395000,2018,36412,Hyundai Creta 1.6 SX Plus AT Petrol,Petrol,Bangalore,Hyundai
10920,1345000,2017,52165,Hyundai Creta 1.6 S Plus AT,Diesel,Bangalore,Hyundai
10921,1595000,2018,54583,Mahindra XUV500 W10,Diesel,Bangalore,Mahindra
10922,599000,2017,35876,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10923,585000,2017,27805,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10924,735000,2017,33984,Maruti Suzuki Baleno Alpha 1.2,Petrol,Bangalore,Maruti Suzuki
10925,695000,2016,47057,Maruti Suzuki Swift Dzire VXI AT ABS,Petrol,Bangalore,Maruti Suzuki
10926,1450000,2018,26966,Hyundai Creta SX 1.6 AT Petrol,Petrol,Bangalore,Hyundai
10927,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10928,1399000,2013,94055,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10929,1265000,2015,25112,Toyota Corolla Altis VL AT Petrol,Petrol,Bangalore,Toyota
10930,745000,2019,18680,Maruti Suzuki Swift VXi AMT,Petrol,Bangalore,Maruti Suzuki
10931,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10932,1145000,2017,61307,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10933,1795000,2018,53769,Mahindra XUV500 W11 AT,Diesel,Bangalore,Mahindra
10934,745000,2015,61003,Skoda Rapid 1.5 TDI CR Elegance AT,Diesel,Bangalore,Skoda
10935,1399000,2013,94030,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10936,325000,2007,76890,Honda City ZX VTEC,Petrol,Bangalore,Honda
10937,2150000,2021,10867,MG Hector Sharp 2.0 Diesel ,Diesel,Bangalore,MG
10938,1345000,2018,36994,Hyundai Creta SX 1.6 (O) Petrol,Petrol,Bangalore,Hyundai
10939,1125000,2018,40494,Hyundai Verna SX (O) AT Anniversary Edition 1.6 VTVT,Petrol,Bangalore,Hyundai
10940,715000,2015,58800,Honda City V,Petrol,Bangalore,Honda
10941,699000,2018,37422,Maruti Suzuki Baleno Delta 1.2,Petrol,Bangalore,Maruti Suzuki
10943,325000,2006,133938,Honda City ZX GXi,Petrol,Bangalore,Honda
10944,1250000,2016,35084,Hyundai Creta 1.6 SX Plus Special Edition,Diesel,Bangalore,Hyundai
10945,935000,2018,30366,Maruti Suzuki Vitara Brezza VDi,Diesel,Bangalore,Maruti Suzuki
10946,1175000,2017,31663,Hyundai Creta SX Plus 1.6  Petrol,Petrol,Bangalore,Hyundai
10947,1145000,2017,61315,Hyundai Creta 1.6 SX Plus Petrol,Petrol,Bangalore,Hyundai
10948,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10949,1395000,2018,55699,Hyundai Creta SX 1.6 CRDi (O),Diesel,Bangalore,Hyundai
10950,1395000,2018,36412,Hyundai Creta 1.6 SX Plus AT Petrol,Petrol,Bangalore,Hyundai
10951,1345000,2017,52165,Hyundai Creta 1.6 S Plus AT,Diesel,Bangalore,Hyundai
10952,1595000,2018,54583,Mahindra XUV500 W10,Diesel,Bangalore,Mahindra
10953,599000,2017,35876,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10954,585000,2017,27805,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Bangalore,Hyundai
10955,735000,2017,33984,Maruti Suzuki Baleno Alpha 1.2,Petrol,Bangalore,Maruti Suzuki
10956,695000,2016,47057,Maruti Suzuki Swift Dzire VXI AT ABS,Petrol,Bangalore,Maruti Suzuki
10957,1450000,2018,26966,Hyundai Creta SX 1.6 AT Petrol,Petrol,Bangalore,Hyundai
10958,1425000,2018,53636,Mahindra XUV500 W7 ,Diesel,Bangalore,Mahindra
10959,1399000,2013,94055,Honda CR-V 2.4L 4WD AVN,Petrol,Bangalore,Honda
10960,1265000,2015,25112,Toyota Corolla Altis VL AT Petrol,Petrol,Bangalore,Toyota
10961,745000,2019,18680,Maruti Suzuki Swift VXi AMT,Petrol,Bangalore,Maruti Suzuki
